Order ID,Order Date,Country,City,State,Category,Product Name,Quantity,Profit
AL-2009-296107,07-06-2022,United States,Nixonbury,Idaho,Copiers,Xerox 3000,9,220.4
AZ-2024-357212,07-06-2022,United States,New Glennhaven,California,Furnishings,Standing Desk,9,353.54
ND-2025-571132,07-06-2022,United States,East Monica,California,Copiers,Xerox 3000,1,682.55
MO-2002-797775,08-06-2022,United States,Danielhaven,Idaho,Furnishings,Office Chair,7,849.46
NH-2001-964578,08-06-2022,United States,Connorton,Texas,Furnishings,Standing Desk,6,254.01
NH-2011-318908,08-06-2022,United States,Edwardside,California,Accessories,Inkjet Printer Ink,2,379.05
FL-2013-202939,08-06-2022,United States,Crystalborough,Ohio,Copiers,HP LaserJet Pro,8,531.67
WI-2010-182009,08-06-2022,United States,Lopezport,Florida,Storage,Mobile Pedestal,8,743.09
ND-2009-790923,09-06-2022,United States,East Adrian,California,Accessories,Stapler,1,754.85
TX-2019-518616,09-06-2022,United States,Guerrahaven,Washington,Labels,Shipping Labels,5,836.78
TN-2022-929904,09-06-2022,United States,Batesberg,Idaho,Accessories,Inkjet Printer Ink,7,-189.25
MI-2010-101977,09-06-2022,United States,Marilynside,Ohio,Copiers,Xerox 3000,6,590.51
WY-2025-996982,09-06-2022,United States,East Emilymouth,Ohio,Furnishings,Office Chair,3,392.48
AK-2025-908244,09-06-2022,United States,Knightfurt,California,Furnishings,Standing Desk,7,485.98
VA-2000-796250,09-06-2022,United States,Port Alexander,Idaho,Labels,Color Coding Labels,6,634.14
AK-2015-604652,10-06-2022,United States,Archerport,Washington,Furnishings,Office Chair,5,346.18
ID-2022-593323,10-06-2022,United States,Pamelaberg,Ohio,Accessories,Inkjet Printer Ink,2,408.21
NJ-2001-689837,10-06-2022,United States,Cohenburgh,Idaho,Accessories,Calculator,2,490.74
VT-2020-941187,10-06-2022,United States,New Coreyville,Ohio,Labels,Shipping Labels,9,-86.43
WY-2011-948809,10-06-2022,United States,Port Regina,New York,Labels,Address Labels,2,672.76
MN-2014-917670,11-06-2022,United States,Ernestberg,Texas,Accessories,Stapler,2,323.16
CT-2013-993268,11-06-2022,United States,Collinsmouth,Nevada,Storage,Steel Filing Cabinet,2,390.48
VA-2025-257198,11-06-2022,United States,South Allisonburgh,New York,Copiers,Canon ImageRunner,2,277.76
DE-2010-262093,12-06-2022,United States,North Jasmineland,California,Storage,Vertical Stackable Tray,7,105.41
IA-2023-278169,12-06-2022,United States,South Mitchell,Washington,Copiers,Xerox 3000,2,-43.33
UT-2008-634847,12-06-2022,United States,Brooksmouth,Texas,Furnishings,Office Chair,5,998.46
SC-2017-829275,12-06-2022,United States,Jacksonhaven,Illinois,Accessories,Inkjet Printer Ink,1,444.12
IN-2010-814956,12-06-2022,United States,Marktown,Nevada,Storage,Vertical Stackable Tray,2,592.88
CO-2013-589710,12-06-2022,United States,Jamesmouth,California,Storage,Steel Filing Cabinet,6,283.15
MT-2021-362005,13-06-2022,United States,Lake Amberview,Illinois,Furnishings,Table Lamp,6,-129.31
LA-2025-841050,13-06-2022,United States,North Thomas,New York,Furnishings,Table Lamp,9,97.15
GA-2003-298775,13-06-2022,United States,West Natasha,California,Accessories,Stapler,6,96.83
VT-2012-184148,13-06-2022,United States,Josephland,Idaho,Accessories,Calculator,2,832.34
TN-2013-743837,13-06-2022,United States,Hooperville,Washington,Furnishings,Office Chair,10,393.38
MO-2022-224479,13-06-2022,United States,Grahammouth,New York,Storage,Mobile Pedestal,1,801.06
TX-2001-497384,14-06-2022,United States,Anthonymouth,Illinois,Copiers,Xerox 3000,1,820.43
PA-2002-213432,14-06-2022,United States,Anitafort,Florida,Labels,Shipping Labels,9,446.14
RI-2016-463505,14-06-2022,United States,North Heatherfort,Idaho,Labels,Address Labels,9,348.29
NC-2015-829076,15-06-2022,United States,Lake Erin,Illinois,Labels,Shipping Labels,8,115.78
OK-2015-306457,15-06-2022,United States,Lake Sarah,New York,Accessories,Calculator,5,706.61
CT-2005-923301,15-06-2022,United States,Guerraport,Washington,Copiers,Xerox 3000,5,226.16
WV-2017-749833,15-06-2022,United States,Morenohaven,Nevada,Accessories,Stapler,4,671.16
VA-2007-817088,15-06-2022,United States,Port Justin,Florida,Furnishings,Table Lamp,6,791.83
MN-2024-811946,15-06-2022,United States,Lake David,Ohio,Accessories,Calculator,10,-43.05
NH-2006-127069,15-06-2022,United States,South Tiffany,California,Accessories,Inkjet Printer Ink,6,680.25
GA-2013-558313,15-06-2022,United States,Caldwellchester,Washington,Accessories,Stapler,10,-187.23
TN-2008-544493,15-06-2022,United States,Wilkersonland,Georgia,Storage,Mobile Pedestal,9,833.96
NC-2000-550461,15-06-2022,United States,Schmittmouth,Washington,Accessories,Calculator,7,148.87
VT-2013-213673,15-06-2022,United States,Murphyfort,Florida,Furnishings,Standing Desk,10,451.42
MN-2015-614051,16-06-2022,United States,Jessicaburgh,Nevada,Storage,Steel Filing Cabinet,1,-4.24
OK-2020-992883,16-06-2022,United States,Markburgh,Florida,Accessories,Stapler,1,875.73
CT-2003-639441,16-06-2022,United States,East Terryville,Ohio,Storage,Mobile Pedestal,3,-86.07
IA-2008-286987,16-06-2022,United States,Lewisport,Georgia,Storage,Steel Filing Cabinet,10,994.53
NY-2018-820017,16-06-2022,United States,Jasonside,Ohio,Storage,Vertical Stackable Tray,5,811.37
NY-2014-519302,16-06-2022,United States,Jasonville,Idaho,Copiers,Xerox 3000,4,-6.86
AZ-2019-930558,16-06-2022,United States,Hopkinsmouth,New York,Storage,Steel Filing Cabinet,2,-69.97
NM-2021-503405,16-06-2022,United States,Montgomeryton,Florida,Accessories,Stapler,3,872.43
AR-2010-197336,17-06-2022,United States,North Alyssamouth,Illinois,Storage,Steel Filing Cabinet,4,-168.04
UT-2004-118968,17-06-2022,United States,Nancyville,Florida,Labels,Color Coding Labels,8,101.63
MN-2007-966145,18-06-2022,United States,Lake Margaret,New York,Labels,Shipping Labels,4,347.57
DE-2007-920261,18-06-2022,United States,Martintown,Ohio,Labels,Color Coding Labels,4,947.09
MT-2017-145638,18-06-2022,United States,Kylefort,Florida,Storage,Vertical Stackable Tray,1,35.65
KS-2003-372966,18-06-2022,United States,North Whitney,Georgia,Labels,Color Coding Labels,3,769.41
OK-2016-562651,18-06-2022,United States,Port Christiemouth,Georgia,Labels,Shipping Labels,8,101.73
AK-2008-531140,18-06-2022,United States,Jessicafurt,Florida,Accessories,Calculator,1,889.01
MT-2002-896405,19-06-2022,United States,South Lauraton,Nevada,Furnishings,Office Chair,2,-16.03
NY-2022-895753,19-06-2022,United States,West Randyberg,California,Storage,Mobile Pedestal,3,759.13
DE-2008-439111,19-06-2022,United States,Lake Edwardbury,Idaho,Storage,Mobile Pedestal,5,-113.12
MD-2014-279923,19-06-2022,United States,East Sandra,Florida,Accessories,Calculator,6,-76.17
NE-2010-798474,19-06-2022,United States,Kingfurt,Georgia,Copiers,HP LaserJet Pro,8,615.15
KS-2011-701513,19-06-2022,United States,Lake Williamstad,New York,Accessories,Inkjet Printer Ink,10,891.69
MO-2005-272195,19-06-2022,United States,West Cherylfurt,Washington,Copiers,HP LaserJet Pro,4,392.23
NJ-2010-599656,20-06-2022,United States,Johnsonmouth,Idaho,Furnishings,Standing Desk,9,215.62
NV-2015-208448,20-06-2022,United States,Ronaldshire,Florida,Storage,Mobile Pedestal,10,53.36
ME-2000-990429,20-06-2022,United States,Stevenville,Texas,Accessories,Calculator,3,78.23
NE-2008-891075,20-06-2022,United States,Elizabethside,Georgia,Storage,Steel Filing Cabinet,10,133.83
NH-2003-177638,20-06-2022,United States,Hesschester,Illinois,Copiers,Canon ImageRunner,1,849.4
AL-2008-955348,20-06-2022,United States,West Renee,Texas,Furnishings,Standing Desk,3,-160.97
ID-2004-705342,20-06-2022,United States,North Russellside,Idaho,Furnishings,Standing Desk,9,957.4
KY-2002-137182,21-06-2022,United States,New Andrea,Idaho,Accessories,Stapler,10,780.25
SD-2002-613912,21-06-2022,United States,South Brandonton,Nevada,Copiers,Canon ImageRunner,1,448.29
PA-2014-156020,21-06-2022,United States,Lake Timothy,Florida,Storage,Vertical Stackable Tray,8,825.5
TX-2020-708926,21-06-2022,United States,Port Theresa,Idaho,Labels,Address Labels,9,769.72
CA-2017-682505,21-06-2022,United States,Patriciaborough,California,Furnishings,Table Lamp,5,324.55
NH-2002-961042,21-06-2022,United States,New Nicholaschester,Nevada,Copiers,Canon ImageRunner,10,599.28
HI-2009-697144,21-06-2022,United States,Kimberlytown,Florida,Accessories,Inkjet Printer Ink,4,213.69
MI-2018-515201,22-06-2022,United States,Andersonport,California,Labels,Color Coding Labels,10,606.72
NJ-2008-603121,22-06-2022,United States,South Tammy,Idaho,Accessories,Inkjet Printer Ink,2,675.67
WI-2025-989734,22-06-2022,United States,Mcguiremouth,Georgia,Labels,Color Coding Labels,8,772.15
RI-2012-848481,22-06-2022,United States,Annettemouth,Ohio,Furnishings,Standing Desk,7,252.05
OK-2016-101526,22-06-2022,United States,Port Karen,Washington,Labels,Address Labels,2,-180.76
GA-2024-967395,23-06-2022,United States,New Martin,New York,Labels,Address Labels,6,781.02
FL-2013-573345,23-06-2022,United States,South Crystal,Nevada,Accessories,Stapler,9,498.12
WY-2017-599043,23-06-2022,United States,West Michael,Illinois,Labels,Color Coding Labels,3,186.25
OK-2004-601410,23-06-2022,United States,North Brendatown,Ohio,Labels,Color Coding Labels,9,299.01
UT-2012-630850,23-06-2022,United States,Edwardland,Ohio,Furnishings,Table Lamp,1,469.56
AK-2013-863665,23-06-2022,United States,Matthewton,California,Furnishings,Table Lamp,2,933.02
PA-2011-157505,24-06-2022,United States,Coxborough,Illinois,Copiers,Canon ImageRunner,8,-47.67
RI-2020-431705,24-06-2022,United States,Lake Alexburgh,Illinois,Copiers,HP LaserJet Pro,9,426.22
VA-2018-665073,24-06-2022,United States,Benjamintown,Idaho,Furnishings,Table Lamp,9,113.97
OH-2020-772758,24-06-2022,United States,North Suzanne,Ohio,Accessories,Inkjet Printer Ink,5,38.4
AZ-2019-353821,24-06-2022,United States,Danielsstad,Nevada,Copiers,Canon ImageRunner,1,70.94
DE-2025-588659,24-06-2022,United States,Shawfurt,Illinois,Furnishings,Standing Desk,9,316.82
NE-2011-452771,24-06-2022,United States,Spencerview,Illinois,Accessories,Stapler,4,712.25
KY-2009-979257,25-06-2022,United States,Torresport,New York,Copiers,Canon ImageRunner,6,540.54
NH-2017-885106,25-06-2022,United States,Lake Daniel,Washington,Copiers,Canon ImageRunner,1,-163.51
WI-2008-585508,25-06-2022,United States,Gainesmouth,Florida,Copiers,Xerox 3000,9,896.43
MA-2020-417734,25-06-2022,United States,North Angela,Nevada,Copiers,Canon ImageRunner,8,166.25
CO-2009-310342,25-06-2022,United States,New Olivia,Washington,Labels,Color Coding Labels,1,194.41
OK-2011-792914,26-06-2022,United States,Cookchester,Ohio,Labels,Shipping Labels,5,958.82
RI-2004-374912,26-06-2022,United States,New Ann,Ohio,Furnishings,Office Chair,4,348.45
IA-2005-879254,26-06-2022,United States,South James,Texas,Copiers,Canon ImageRunner,6,180.92
WV-2023-414910,27-06-2022,United States,West Jeffreyland,Illinois,Furnishings,Standing Desk,5,282.88
IL-2010-552570,27-06-2022,United States,West David,Idaho,Copiers,Canon ImageRunner,4,101.85
WA-2012-532297,27-06-2022,United States,South Jennifer,Texas,Labels,Address Labels,3,477.86
ID-2014-961443,27-06-2022,United States,West Kimberlyview,Ohio,Furnishings,Office Chair,6,872.65
PA-2011-214705,27-06-2022,United States,Payneview,New York,Storage,Mobile Pedestal,7,-182.81
MN-2005-960661,27-06-2022,United States,Johnton,California,Storage,Mobile Pedestal,1,41.55
MT-2021-849276,27-06-2022,United States,West Miguelmouth,Illinois,Accessories,Inkjet Printer Ink,1,56.18
AL-2002-191670,28-06-2022,United States,North Christopherport,Georgia,Furnishings,Office Chair,7,192.01
TX-2019-258388,28-06-2022,United States,South Nicoleville,Texas,Labels,Address Labels,6,839.01
SD-2001-119011,28-06-2022,United States,East Brandon,Illinois,Copiers,Canon ImageRunner,9,531.59
NV-2014-935205,28-06-2022,United States,Tamaraberg,Ohio,Copiers,HP LaserJet Pro,2,-183.54
TN-2019-778467,28-06-2022,United States,Mitchellborough,Florida,Storage,Vertical Stackable Tray,4,301.46
AZ-2020-159169,28-06-2022,United States,Dixonbury,Nevada,Accessories,Stapler,4,885.61
DE-2018-973419,28-06-2022,United States,West Lori,Texas,Labels,Address Labels,10,331.89
OR-2008-857155,29-06-2022,United States,Phelpsshire,Nevada,Labels,Color Coding Labels,1,-113.54
WI-2007-611430,29-06-2022,United States,Floresview,Nevada,Accessories,Stapler,9,-7.45
MA-2002-506951,29-06-2022,United States,North Fernandobury,Nevada,Labels,Color Coding Labels,9,738.02
DC-2006-665492,29-06-2022,United States,South Lindseyside,Florida,Copiers,HP LaserJet Pro,6,994.18
OR-2021-876646,29-06-2022,United States,New Jamesside,Texas,Labels,Color Coding Labels,2,-161.86
ND-2024-886563,29-06-2022,United States,Wolfland,Florida,Furnishings,Office Chair,6,-55.86
WY-2022-149491,29-06-2022,United States,South Fernandochester,Florida,Labels,Address Labels,2,109.35
NC-2019-438055,30-06-2022,United States,Goldenport,Idaho,Furnishings,Standing Desk,5,987.06
MS-2020-780188,30-06-2022,United States,Joshuachester,California,Accessories,Inkjet Printer Ink,5,-165.76
NM-2010-359783,30-06-2022,United States,Lake James,Florida,Furnishings,Table Lamp,6,901.23
MD-2002-467738,30-06-2022,United States,Port Carolynstad,Florida,Accessories,Stapler,9,-80.55
VA-2003-993867,30-06-2022,United States,Jasonfurt,Illinois,Storage,Steel Filing Cabinet,2,257.91
VT-2004-380838,30-06-2022,United States,Jeromeview,Ohio,Furnishings,Standing Desk,6,985.13
NM-2011-615981,30-06-2022,United States,New Kennethview,New York,Furnishings,Table Lamp,9,907.65
CO-2000-151979,30-06-2022,United States,Cameronland,Ohio,Copiers,Xerox 3000,8,476.31
KY-2022-684523,30-06-2022,United States,East James,Illinois,Storage,Vertical Stackable Tray,2,221.36
OK-2022-796640,30-06-2022,United States,New Robin,Florida,Accessories,Stapler,2,780.5
OR-2019-845705,30-06-2022,United States,New Erica,Texas,Labels,Shipping Labels,5,736.79
NC-2022-630209,01-07-2022,United States,East Katherineside,Nevada,Furnishings,Office Chair,1,204.9
OH-2025-930829,01-07-2022,United States,Thomashaven,Illinois,Storage,Steel Filing Cabinet,3,322.98
KY-2016-664747,01-07-2022,United States,Parksborough,New York,Furnishings,Table Lamp,2,855.79
NJ-2008-102742,01-07-2022,United States,Brianland,Nevada,Accessories,Calculator,3,137.53
OR-2019-513820,01-07-2022,United States,Tylerborough,New York,Copiers,HP LaserJet Pro,6,339.39
CO-2004-970692,01-07-2022,United States,West Josephside,Washington,Copiers,Canon ImageRunner,3,191.44
DE-2010-352268,01-07-2022,United States,Dorisview,Idaho,Storage,Mobile Pedestal,1,127.73
VT-2020-985339,02-07-2022,United States,North Misty,Florida,Furnishings,Office Chair,2,412.96
ME-2003-506619,02-07-2022,United States,Wrightchester,Texas,Accessories,Stapler,9,89.49
NC-2011-616885,02-07-2022,United States,North Victoriaside,Illinois,Labels,Address Labels,5,86.88
RI-2008-714950,02-07-2022,United States,Jimmyview,Illinois,Furnishings,Table Lamp,7,477.68
WI-2005-199953,02-07-2022,United States,New Stephen,Florida,Storage,Steel Filing Cabinet,2,896.19
MO-2021-351436,02-07-2022,United States,North Angelastad,New York,Copiers,Canon ImageRunner,7,560.81
OH-2001-816157,02-07-2022,United States,Elizabethton,New York,Accessories,Calculator,5,517.62
DE-2020-369761,02-07-2022,United States,Lake Lindaville,New York,Storage,Vertical Stackable Tray,5,204.53
MS-2016-678589,03-07-2022,United States,Alyssafort,Idaho,Copiers,Canon ImageRunner,1,873.21
MI-2013-595977,03-07-2022,United States,West Kevinfort,Florida,Storage,Steel Filing Cabinet,6,488.52
WV-2024-115743,03-07-2022,United States,Davishaven,Nevada,Accessories,Calculator,4,682.4
ID-2022-679651,03-07-2022,United States,Richardfurt,Georgia,Storage,Vertical Stackable Tray,2,-179.47
MI-2023-560919,03-07-2022,United States,Williamsfort,Texas,Storage,Vertical Stackable Tray,4,923.37
AR-2006-661770,03-07-2022,United States,Youngfurt,Idaho,Labels,Color Coding Labels,1,836.48
SC-2006-699842,03-07-2022,United States,South Sarah,Florida,Copiers,Xerox 3000,4,487.26
NC-2020-199065,03-07-2022,United States,Port Natalie,Texas,Copiers,Canon ImageRunner,1,-23.13
IL-2016-397517,04-07-2022,United States,Carolport,New York,Copiers,Xerox 3000,1,440.59
MO-2014-221423,04-07-2022,United States,Fergusonstad,California,Furnishings,Table Lamp,8,442.59
SD-2007-350069,04-07-2022,United States,New Dominicberg,Ohio,Accessories,Inkjet Printer Ink,7,898.85
NC-2024-726598,04-07-2022,United States,Johnside,Washington,Copiers,Xerox 3000,5,524.78
OK-2014-411417,04-07-2022,United States,Rebeccachester,Georgia,Labels,Shipping Labels,1,177.86
NE-2010-423911,04-07-2022,United States,Pettymouth,Illinois,Accessories,Inkjet Printer Ink,8,367.79
GA-2025-208553,04-07-2022,United States,Kevinview,California,Storage,Mobile Pedestal,6,980.85
GA-2007-231488,04-07-2022,United States,North Johnville,Idaho,Storage,Mobile Pedestal,3,857.93
HI-2021-946534,04-07-2022,United States,Jenniferberg,Georgia,Copiers,Canon ImageRunner,6,964.6
MA-2012-547887,04-07-2022,United States,Port Erica,Florida,Accessories,Calculator,7,871.55
NY-2007-155613,04-07-2022,United States,Port Joshua,California,Storage,Vertical Stackable Tray,9,68.79
HI-2007-256892,05-07-2022,United States,Lake Garyborough,Idaho,Furnishings,Standing Desk,6,570.7
NY-2001-529717,05-07-2022,United States,East Robertburgh,Idaho,Labels,Address Labels,8,767.67
LA-2013-969233,06-07-2022,United States,West Kevin,Florida,Furnishings,Office Chair,3,884.47
IN-2013-544742,06-07-2022,United States,North Stephanie,Nevada,Accessories,Inkjet Printer Ink,8,645.92
PA-2016-996462,06-07-2022,United States,Lake Justin,Washington,Accessories,Calculator,6,196.9
NE-2007-843556,07-07-2022,United States,Jonesberg,California,Storage,Mobile Pedestal,10,573.99
ID-2022-580004,07-07-2022,United States,South Dylanport,Washington,Furnishings,Table Lamp,4,160.69
HI-2017-386793,07-07-2022,United States,Schultzstad,Washington,Storage,Mobile Pedestal,3,864.33
NV-2004-769625,07-07-2022,United States,Port Tylerside,New York,Accessories,Stapler,6,2.22
MI-2011-221728,07-07-2022,United States,Harrisport,California,Furnishings,Table Lamp,3,294.78
IN-2013-587529,07-07-2022,United States,Sanderston,Washington,Furnishings,Standing Desk,8,368.5
PA-2025-856878,07-07-2022,United States,North Zacharybury,California,Labels,Color Coding Labels,3,507.87
WA-2012-192984,08-07-2022,United States,New Ryanborough,New York,Copiers,Canon ImageRunner,4,-140.53
CO-2003-558209,08-07-2022,United States,West Sharonshire,Illinois,Furnishings,Standing Desk,2,-146.88
ND-2006-756763,08-07-2022,United States,Port Stephen,Nevada,Accessories,Inkjet Printer Ink,4,423.09
WI-2023-406830,08-07-2022,United States,North Ryanberg,Nevada,Furnishings,Office Chair,8,856.4
AZ-2014-477400,08-07-2022,United States,Port Brooke,Illinois,Storage,Steel Filing Cabinet,7,-168.49
IL-2012-490604,08-07-2022,United States,Maldonadoside,Illinois,Labels,Address Labels,9,-85.74
SD-2012-133341,08-07-2022,United States,Lake Sandraview,Florida,Furnishings,Table Lamp,10,393.89
ND-2008-813972,08-07-2022,United States,Maychester,Florida,Copiers,Canon ImageRunner,6,526.72
AR-2015-615855,09-07-2022,United States,Danieltown,Florida,Copiers,Xerox 3000,4,795.83
PA-2022-353775,09-07-2022,United States,Lisafurt,New York,Copiers,HP LaserJet Pro,9,518.62
IA-2024-455635,09-07-2022,United States,South Ashleyhaven,Florida,Furnishings,Table Lamp,4,355.1
AR-2013-563847,09-07-2022,United States,Wiseland,California,Copiers,Canon ImageRunner,10,273.59
ME-2011-358287,09-07-2022,United States,Clarkfort,Illinois,Accessories,Inkjet Printer Ink,5,24.98
SC-2021-853305,10-07-2022,United States,Lake Tina,New York,Accessories,Stapler,1,61.24
NJ-2014-432053,10-07-2022,United States,West Erica,Idaho,Copiers,Canon ImageRunner,4,-96.1
AR-2018-724556,10-07-2022,United States,Ballview,New York,Labels,Shipping Labels,7,884.99
MS-2011-127500,10-07-2022,United States,West Christine,Ohio,Copiers,Xerox 3000,7,707.59
TX-2018-849640,10-07-2022,United States,West Thomaston,Ohio,Accessories,Calculator,3,922
MS-2007-567636,10-07-2022,United States,New Elizabeth,Texas,Copiers,Xerox 3000,4,659.16
MS-2012-160902,10-07-2022,United States,New Jill,Ohio,Accessories,Calculator,5,765.85
MT-2016-568449,10-07-2022,United States,West Christopher,Washington,Storage,Vertical Stackable Tray,9,-65.35
MI-2001-750048,11-07-2022,United States,North Sarah,Florida,Labels,Shipping Labels,6,915.34
NH-2024-505095,11-07-2022,United States,Samanthaside,Florida,Accessories,Inkjet Printer Ink,5,728.83
NH-2009-960701,11-07-2022,United States,Ashleyshire,Nevada,Labels,Color Coding Labels,1,808.96
AZ-2000-609253,11-07-2022,United States,Bonnieborough,Texas,Copiers,HP LaserJet Pro,3,141.56
IL-2019-457428,11-07-2022,United States,Wagnermouth,Florida,Copiers,Xerox 3000,9,523.31
RI-2021-440594,11-07-2022,United States,Stephenfurt,Texas,Accessories,Stapler,1,501.13
NV-2016-374647,11-07-2022,United States,Grayville,Florida,Furnishings,Office Chair,7,820.79
FL-2024-362375,12-07-2022,United States,Gonzalestown,Florida,Furnishings,Standing Desk,1,281.56
VT-2007-493893,12-07-2022,United States,North Ryanchester,Nevada,Copiers,Xerox 3000,5,962.52
CT-2007-282829,12-07-2022,United States,Kellychester,Nevada,Furnishings,Office Chair,4,-54.85
AK-2018-867321,12-07-2022,United States,Fisherfurt,Nevada,Copiers,Xerox 3000,2,675.53
AZ-2018-199257,12-07-2022,United States,Thomastown,Washington,Copiers,Canon ImageRunner,7,702.84
MN-2009-896523,13-07-2022,United States,Olsonport,Idaho,Accessories,Inkjet Printer Ink,9,135.33
AZ-2011-208257,13-07-2022,United States,Alvaradoview,Washington,Furnishings,Standing Desk,5,168.5
MD-2019-994694,13-07-2022,United States,West Matthewside,Georgia,Storage,Mobile Pedestal,9,46.04
MI-2025-363944,13-07-2022,United States,Hallview,Illinois,Copiers,Xerox 3000,5,807.04
NY-2005-197710,13-07-2022,United States,Justinberg,Ohio,Copiers,HP LaserJet Pro,7,302.29
MS-2007-434105,13-07-2022,United States,Daniellefurt,Nevada,Accessories,Calculator,9,330.85
TX-2024-207903,13-07-2022,United States,Lucasland,Texas,Accessories,Calculator,1,904.27
IA-2008-503625,13-07-2022,United States,East Cathyport,Florida,Accessories,Calculator,6,728.84
MN-2006-599044,13-07-2022,United States,New Marytown,New York,Furnishings,Standing Desk,6,-6.73
MD-2004-345587,13-07-2022,United States,New Jonathan,Washington,Labels,Color Coding Labels,6,949.48
VA-2012-111972,14-07-2022,United States,Williamburgh,California,Labels,Color Coding Labels,7,5.34
VA-2009-140998,14-07-2022,United States,Carolinemouth,Washington,Labels,Address Labels,9,36.81
MD-2025-582252,14-07-2022,United States,Lake Debraport,New York,Labels,Color Coding Labels,6,419.16
OR-2013-442585,14-07-2022,United States,Port Ross,Florida,Copiers,Canon ImageRunner,9,50.78
NC-2016-479597,14-07-2022,United States,Port Jamesfurt,Nevada,Storage,Mobile Pedestal,4,114.9
TN-2007-228041,15-07-2022,United States,Brooksberg,Georgia,Labels,Color Coding Labels,8,-121.01
CO-2002-184714,15-07-2022,United States,Manuelland,Georgia,Accessories,Inkjet Printer Ink,10,-48.57
NJ-2020-517500,15-07-2022,United States,Lake Rachel,Florida,Copiers,Canon ImageRunner,4,402.95
MI-2011-608597,15-07-2022,United States,Port Evan,Illinois,Copiers,Canon ImageRunner,7,303.02
ID-2005-890770,15-07-2022,United States,Carlsonton,Washington,Storage,Vertical Stackable Tray,1,820.8
AZ-2003-574300,15-07-2022,United States,New Joe,New York,Accessories,Calculator,7,917.05
WY-2018-945016,15-07-2022,United States,Andreafort,Illinois,Furnishings,Office Chair,8,885.01
ME-2013-756053,15-07-2022,United States,Riddlemouth,Illinois,Accessories,Calculator,4,877.16
FL-2002-938285,16-07-2022,United States,North Robertborough,New York,Furnishings,Standing Desk,6,616.24
AZ-2015-636731,16-07-2022,United States,Perezmouth,Georgia,Furnishings,Office Chair,4,686.21
TX-2020-700426,16-07-2022,United States,East Nicoleburgh,Washington,Accessories,Stapler,7,119.3
AR-2023-837472,16-07-2022,United States,Olsonberg,California,Storage,Vertical Stackable Tray,6,-145.1
ID-2009-704457,16-07-2022,United States,Port Mariaview,Illinois,Accessories,Calculator,5,790.52
TN-2011-753760,16-07-2022,United States,Morsemouth,Georgia,Storage,Steel Filing Cabinet,6,777.06
HI-2001-767261,17-07-2022,United States,Gonzaleztown,Florida,Furnishings,Table Lamp,1,-40.41
HI-2016-595572,17-07-2022,United States,Kristenside,Nevada,Storage,Vertical Stackable Tray,1,333.9
ND-2007-916925,17-07-2022,United States,Mirandahaven,Georgia,Labels,Address Labels,8,-31.49
FL-2014-473346,17-07-2022,United States,New Jessicashire,Idaho,Accessories,Calculator,9,125.8
GA-2024-580677,17-07-2022,United States,Millerfort,Illinois,Storage,Steel Filing Cabinet,7,710.39
MT-2008-645884,18-07-2022,United States,East Richard,Washington,Furnishings,Standing Desk,9,87.23
UT-2018-461722,18-07-2022,United States,Clarkeview,Texas,Accessories,Inkjet Printer Ink,9,438.64
VA-2010-285236,18-07-2022,United States,Port Raymondport,California,Storage,Mobile Pedestal,4,779.81
IN-2019-260929,18-07-2022,United States,Kimstad,Idaho,Furnishings,Office Chair,4,756.85
FL-2012-230252,18-07-2022,United States,Wilsonbury,California,Storage,Mobile Pedestal,6,-184.62
KY-2001-648942,18-07-2022,United States,Norrisburgh,Idaho,Labels,Address Labels,1,971.78
LA-2022-840807,19-07-2022,United States,East Maryview,Florida,Copiers,Canon ImageRunner,1,438.11
OH-2022-801874,19-07-2022,United States,Scottland,Ohio,Accessories,Inkjet Printer Ink,9,246.93
KS-2008-873414,19-07-2022,United States,Bensonbury,Texas,Furnishings,Standing Desk,7,830.24
AZ-2015-541978,19-07-2022,United States,Petersenside,New York,Furnishings,Table Lamp,2,-42.7
DC-2023-259430,19-07-2022,United States,Jacquelinestad,Florida,Accessories,Stapler,8,941.43
DC-2000-136822,20-07-2022,United States,New James,Florida,Copiers,HP LaserJet Pro,7,614.62
LA-2003-366524,20-07-2022,United States,Port Jenniferhaven,Ohio,Copiers,HP LaserJet Pro,10,649.04
NV-2020-170725,20-07-2022,United States,Aprilburgh,Texas,Copiers,HP LaserJet Pro,7,925.5
LA-2018-594476,20-07-2022,United States,Robertfort,Nevada,Copiers,Xerox 3000,8,747.21
TN-2004-109157,20-07-2022,United States,West Jessicafurt,Texas,Labels,Color Coding Labels,2,688.94
LA-2009-343725,20-07-2022,United States,Lake Toddberg,Idaho,Furnishings,Office Chair,7,614.52
PA-2011-942155,21-07-2022,United States,Buckleyberg,Washington,Copiers,HP LaserJet Pro,7,440.66
AR-2024-457925,21-07-2022,United States,Schroederstad,Idaho,Storage,Steel Filing Cabinet,10,192.03
IL-2025-138185,21-07-2022,United States,North Ianborough,Texas,Labels,Color Coding Labels,2,361.97
TX-2020-243817,22-07-2022,United States,Frankmouth,Washington,Labels,Color Coding Labels,4,622.14
MT-2020-327108,22-07-2022,United States,East Amy,Florida,Furnishings,Office Chair,10,633.26
SD-2013-973232,22-07-2022,United States,Port Emily,Georgia,Copiers,Canon ImageRunner,1,382.5
GA-2024-477769,22-07-2022,United States,Scottchester,Idaho,Accessories,Stapler,10,742.97
